gene_id	gene_name	ctenidia	gonad	heart	juvenile	larvae
PGEN_.00g105940	PGEN_.00g105940	1.849681	0	0	0	0
PGEN_.00g105950	PGEN_.00g105950	0	0	0	0	0
PGEN_.00g105960	PGEN_.00g105960	0	0	0	0	0
PGEN_.00g105970	PGEN_.00g105970	0.2632	0	0	0	0
PGEN_.00g105980	PGEN_.00g105980	0	0	0	0	2.027105
PGEN_.00g105990	PGEN_.00g105990	0	0	0	0	0
PGEN_.00g106000	PGEN_.00g106000	0	0	0.022251	0	0
PGEN_.00g106010	PGEN_.00g106010	1.400163	7.556271	0.936984	0	0
PGEN_.00g106020	PGEN_.00g106020	0	0	0	0	0
PGEN_.00g106030	PGEN_.00g106030	0	0	0	0	0
PGEN_.00g106040	PGEN_.00g106040	0	0	0.073745	0	0
PGEN_.00g106050	PGEN_.00g106050	0	0	0.174614	0	0
PGEN_.00g106060	PGEN_.00g106060	0	0	0.085307	0.087902	0
PGEN_.00g106070	PGEN_.00g106070	0	0	0	0.169667	0
PGEN_.00g106080	PGEN_.00g106080	0	0	0	0.034799	0
PGEN_.00g106090	PGEN_.00g106090	0	0	0	0	0
PGEN_.00g106100	PGEN_.00g106100	1.660616	0	0.052471	0.046518	0
PGEN_.00g106110	PGEN_.00g106110	0	0	0	0	0
PGEN_.00g106120	PGEN_.00g106120	3.405742	0	0.054813	0.037392	0
PGEN_.00g106130	PGEN_.00g106130	0	0	0	0	0
PGEN_.00g106140	PGEN_.00g106140	0	0	0	0	0
PGEN_.00g106150	PGEN_.00g106150	0	0	0	0	0
PGEN_.00g106160	PGEN_.00g106160	1.372548	0	0	0	0
PGEN_.00g106170	PGEN_.00g106170	0.223603	0	0	0	0
PGEN_.00g106180	PGEN_.00g106180	4.012652	0	0	0	0
PGEN_.00g106190	PGEN_.00g106190	7.380734	0	0	0	0
PGEN_.00g106200	PGEN_.00g106200	0	0	0	0	0
PGEN_.00g106210	PGEN_.00g106210	10.456649	0	0.66901	0	0
PGEN_.00g106220	PGEN_.00g106220	0	0	0	0	0
PGEN_.00g106230	PGEN_.00g106230	0	0	0	0	0
PGEN_.00g106240	PGEN_.00g106240	0	0	0	0	0
PGEN_.00g106250	PGEN_.00g106250	0	0	0	0.024677	0
PGEN_.00g106260	PGEN_.00g106260	0	0	0	0	0
PGEN_.00g106270	PGEN_.00g106270	0	0	0	0	0
PGEN_.00g106280	PGEN_.00g106280	0	0	0	0.100728	0
PGEN_.00g106290	PGEN_.00g106290	0.508251	0	0.608725	0.104416	0
PGEN_.00g106300	PGEN_.00g106300	0	0	0	0	0
PGEN_.00g106310	PGEN_.00g106310	0	0	0	0	0
PGEN_.00g106320	PGEN_.00g106320	0	0	0	3.283337	0
PGEN_.00g106330	PGEN_.00g106330	4.910028	0	3.423611	0	0.789425
PGEN_.00g106340	PGEN_.00g106340	0	0	0	0	0
PGEN_.00g106350	PGEN_.00g106350	0	0	0	0	0
PGEN_.00g106360	PGEN_.00g106360	0	0	0	0	0
PGEN_.00g106370	PGEN_.00g106370	0.477272	0.858017	0.21214	0.367993	0
PGEN_.00g106380	PGEN_.00g106380	0	0	0	0	0
PGEN_.00g106390	PGEN_.00g106390	0	0	0	0	0
PGEN_.00g106400	PGEN_.00g106400	0.877873	0.099281	0	0	0
PGEN_.00g106410	PGEN_.00g106410	0	0	0.09327	0	0
PGEN_.00g106420	PGEN_.00g106420	0	0	0	0	0
PGEN_.00g106430	PGEN_.00g106430	0	4.348869	1.2569	0.062203	0
PGEN_.00g106440	PGEN_.00g106440	0	0	0	0	0
PGEN_.00g106450	PGEN_.00g106450	0.37645	0	0	0.149715	0.207669
PGEN_.00g106460	PGEN_.00g106460	0	0	0.049173	0.00764	0.032709
PGEN_.00g106470	PGEN_.00g106470	0	0	0	0	0
PGEN_.00g106480	PGEN_.00g106480	4.349008	0.803406	0.793278	0.076389	0.594531
PGEN_.00g106490	PGEN_.00g106490	0	0	0	0	0
PGEN_.00g106500	PGEN_.00g106500	0	0	0	0.119275	0
PGEN_.00g106510	PGEN_.00g106510	0	0	0	0	0.874358
PGEN_.00g106520	PGEN_.00g106520	0.747669	0.084587	0.084152	0.215504	0.784966
PGEN_.00g106530	PGEN_.00g106530	0.016233	0	0	0.278845	0.029231
PGEN_.00g106540	PGEN_.00g106540	0	0	0	0.043878	0
PGEN_.00g106550	PGEN_.00g106550	2.96667	0.194601	0.091169	39.085654	5.774173
PGEN_.00g106560	PGEN_.00g106560	18.599667	3.515748	8.853367	0.768219	0
PGEN_.00g106570	PGEN_.00g106570	0	0	0	0.25265	0
PGEN_.00g106580	PGEN_.00g106580	0	0	0.141389	11.148121	13.305777
PGEN_.00g106590	PGEN_.00g106590	0	5.587984	0	2.159438	3.300986
PGEN_.00g106600	PGEN_.00g106600	0	0	0	0.024828	0.096663
PGEN_.00g106610	PGEN_.00g106610	0	0	0	0	0
PGEN_.00g106620	PGEN_.00g106620	0	0	2.309449	142.732649	249.098506
PGEN_.00g106630	PGEN_.00g106630	4.344928	2.951384	3.599192	9.175884	28.103823
PGEN_.00g106640	PGEN_.00g106640	0	0	0	0	0
PGEN_.00g106650	PGEN_.00g106650	0	0	0	0.39393	0.062933
PGEN_.00g106660	PGEN_.00g106660	0	0	0	0	0
PGEN_.00g106670	PGEN_.00g106670	0	0	0	0.027337	20.566776
PGEN_.00g106680	PGEN_.00g106680	4.753128	0	535.824467	37.705174	93.040008
PGEN_.00g106690	PGEN_.00g106690	0	0	0.486774	0.084529	0
PGEN_.00g106700	PGEN_.00g106700	1.514375	32.41541	36.581264	13.385154	9.859536
PGEN_.00g106710	PGEN_.00g106710	0.152803	0	0.686652	327.335253	471.156387
PGEN_.00g106720	PGEN_.00g106720	0.789484	0	0	0.895194	0.888047
PGEN_.00g106730	PGEN_.00g106730	6.707032	0.955291	2.444199	3.068293	0
PGEN_.00g106740	PGEN_.00g106740	24.272413	0	0.869242	31.024188	15.703222
PGEN_.00g106750	PGEN_.00g106750	0	0	0	0	0
PGEN_.00g106760	PGEN_.00g106760	14.416156	17.170528	10.074632	13.857593	8.281598
PGEN_.00g106770	PGEN_.00g106770	0	0	0	0	0
PGEN_.00g106780	PGEN_.00g106780	0	0	0	0	0
PGEN_.00g106790	PGEN_.00g106790	0.066631	0	0	8.598789	10.021877
PGEN_.00g106800	PGEN_.00g106800	0	0	0	0	0
PGEN_.00g106810	PGEN_.00g106810	0	0	0	0	0.344717
PGEN_.00g106820	PGEN_.00g106820	0	0	0	0.03838	5.067593
PGEN_.00g106830	PGEN_.00g106830	0.408777	0	0	0	0
PGEN_.00g106840	PGEN_.00g106840	8.810374	0.792211	3.529542	2.651639	6.861505
PGEN_.00g106850	PGEN_.00g106850	0.089227	0	0	0.006848	0.080321
PGEN_.00g106860	PGEN_.00g106860	0	16.464248	0	0.58317	0.082404
PGEN_.00g106870	PGEN_.00g106870	0.27551	3.82364	0	0.197637	0
PGEN_.00g106880	PGEN_.00g106880	17.493391	0	0	1.747008	0
PGEN_.00g106890	PGEN_.00g106890	17.3246	0	0.237287	0.328746	0.924717
PGEN_.00g106900	PGEN_.00g106900	2.965929	0	0.330848	0.171777	0
PGEN_.00g106910	PGEN_.00g106910	4.377781	0.701418	0.305282	1.023413	0
PGEN_.00g106920	PGEN_.00g106920	0	0	0	0	0
PGEN_.00g106930	PGEN_.00g106930	0	0	0	0	0
PGEN_.00g106940	PGEN_.00g106940	0	0	0	0	0
PGEN_.00g106950	PGEN_.00g106950	0	0	0	0	0
PGEN_.00g106960	PGEN_.00g106960	12.703175	16.546356	10.211248	1.109701	1.206764
PGEN_.00g106970	PGEN_.00g106970	6.039538	20.226319	0	0.084529	0
PGEN_.00g106980	PGEN_.00g106980	0.869885	0.185431	0.438291	0.16498	1.01333
PGEN_.00g106990	PGEN_.00g106990	0	0	0.577277	0.099764	0.967675
PGEN_.00g107000	PGEN_.00g107000	0.19711	0	0.35382	0.091183	1.063851
PGEN_.00g107010	PGEN_.00g107010	0	9.655003	0.597321	0.069049	0
PGEN_.00g107020	PGEN_.00g107020	0	0	0	0	0
PGEN_.00g107030	PGEN_.00g107030	0	0	0	0	0
PGEN_.00g107040	PGEN_.00g107040	0.390542	0	0.061909	0	0
PGEN_.00g107050	PGEN_.00g107050	0	0	0.102966	0.72406	0.117337
PGEN_.00g107060	PGEN_.00g107060	0.591331	0	0.265365	0	0
PGEN_.00g107070	PGEN_.00g107070	1.431218	1.100366	2.420129	0.341484	0
PGEN_.00g107080	PGEN_.00g107080	0	0	0	0	0
PGEN_.00g107090	PGEN_.00g107090	5.837041	0	0.617493	1.772179	0
PGEN_.00g107100	PGEN_.00g107100	0	0	0	0	0
PGEN_.00g107110	PGEN_.00g107110	0	0	0.41088	0.071263	0
PGEN_.00g107120	PGEN_.00g107120	0	0	0	0	0
PGEN_.00g107130	PGEN_.00g107130	0	0	0	0	0
PGEN_.00g107140	PGEN_.00g107140	0	0	0	0	0
PGEN_.00g107150	PGEN_.00g107150	1.010389	0	0.108372	0.074674	0
PGEN_.00g107160	PGEN_.00g107160	0	0	0	0	0
PGEN_.00g107170	PGEN_.00g107170	0	0	0	0	0
PGEN_.00g107180	PGEN_.00g107180	0	0	0	0	0
PGEN_.00g107190	PGEN_.00g107190	0	0	0	0.299224	0
PGEN_.00g107200	PGEN_.00g107200	0	0	0	0	0
PGEN_.00g107210	PGEN_.00g107210	2.678801	0	0.014919	0.137903	0
PGEN_.00g107220	PGEN_.00g107220	0	0	1.350647	0	0
PGEN_.00g107230	PGEN_.00g107230	4.010093	3.802031	11.064062	0.296038	0
PGEN_.00g107240	PGEN_.00g107240	0	0	0	0	0
PGEN_.00g107250	PGEN_.00g107250	0	0	0	0	0
PGEN_.00g107260	PGEN_.00g107260	0	0	0	0	0
PGEN_.00g107270	PGEN_.00g107270	0	0	0	0	0
PGEN_.00g107280	PGEN_.00g107280	0	0	0	0	0
PGEN_.00g107290	PGEN_.00g107290	0	0	0	0	0
PGEN_.00g107300	PGEN_.00g107300	0	0	0	0	0
PGEN_.00g107310	PGEN_.00g107310	0	0	0	0	0
PGEN_.00g107320	PGEN_.00g107320	0.656011	0	0	0	0
PGEN_.00g107330	PGEN_.00g107330	0	0	0	0	0
PGEN_.00g107340	PGEN_.00g107340	0	0	0	0	0
PGEN_.00g107350	PGEN_.00g107350	0	0	0	0	0
PGEN_.00g107360	PGEN_.00g107360	0	0	0	0	0
PGEN_.00g107370	PGEN_.00g107370	3.208552	0.038972	0.249533	0.063716	0.193515
PGEN_.00g107380	PGEN_.00g107380	0	0	0	0	0
PGEN_.00g107390	PGEN_.00g107390	0	0	0	0	0
PGEN_.00g107400	PGEN_.00g107400	0	0	0	0	0
PGEN_.00g107410	PGEN_.00g107410	23.081602	7.920817	0.449594	0.03874	0
PGEN_.00g107420	PGEN_.00g107420	0	0	0	0	0
PGEN_.00g107430	PGEN_.00g107430	0	0	0	0	0
PGEN_.00g107440	PGEN_.00g107440	0	0	0	0	0
PGEN_.00g107450	PGEN_.00g107450	0	0	0	0	0
PGEN_.00g107460	PGEN_.00g107460	0	0	0	0	0
PGEN_.00g107470	PGEN_.00g107470	2.352288	0.730012	0.079462	0.003664	0
PGEN_.00g107480	PGEN_.00g107480	0	0	0	0	0
PGEN_.00g107490	PGEN_.00g107490	0	0	0	0	0
PGEN_.00g107500	PGEN_.00g107500	0	0	0	0	0
PGEN_.00g107510	PGEN_.00g107510	5.793875	3.386907	1.225935	2.798915	0.749545
PGEN_.00g107520	PGEN_.00g107520	0	0	0	0	0
PGEN_.00g107530	PGEN_.00g107530	0	0	0	0	0
PGEN_.00g107540	PGEN_.00g107540	0	0	0	0	0
PGEN_.00g107550	PGEN_.00g107550	0.159235	0	0	0.196222	0
PGEN_.00g107560	PGEN_.00g107560	0	0	0	0	0
PGEN_.00g107570	PGEN_.00g107570	0	0	0	0	0
PGEN_.00g107580	PGEN_.00g107580	0	0	0	0	0
PGEN_.00g107590	PGEN_.00g107590	0	0	0	0	0
PGEN_.00g107600	PGEN_.00g107600	0	0	0.056364	0	0.075172
PGEN_.00g107610	PGEN_.00g107610	0	0	0.047045	0	0
PGEN_.00g107620	PGEN_.00g107620	0	0	0	0.093137	0
PGEN_.00g107630	PGEN_.00g107630	0	0	0.07028	0.21682	0
PGEN_.00g107640	PGEN_.00g107640	0	0	0	0	0
PGEN_.00g107650	PGEN_.00g107650	2.716307	2.894831	8.909507	0.210771	0
PGEN_.00g107660	PGEN_.00g107660	0	0	0	0	0
PGEN_.00g107670	PGEN_.00g107670	1.42713	0.364793	0.016504	0	0
PGEN_.00g107680	PGEN_.00g107680	0	0	0	0	0
PGEN_.00g107690	PGEN_.00g107690	0	0	0	0.588259	0
PGEN_.00g107700	PGEN_.00g107700	0	0	0	0	0
PGEN_.00g107710	PGEN_.00g107710	0	0	0	0.017764	0
PGEN_.00g107720	PGEN_.00g107720	0	0	0	0	0
PGEN_.00g107730	PGEN_.00g107730	0	0	0	0	0
PGEN_.00g107740	PGEN_.00g107740	0	0	0	0	0
PGEN_.00g107750	PGEN_.00g107750	0	0	0	0	0
PGEN_.00g107760	PGEN_.00g107760	0	0	0	3.604002	0.113978
PGEN_.00g107770	PGEN_.00g107770	0	0	0	1.160045	0
PGEN_.00g107780	PGEN_.00g107780	0	0	0	3.676052	0.151858
PGEN_.00g107790	PGEN_.00g107790	0	0	0	0	0
PGEN_.00g107800	PGEN_.00g107800	0	0	0	0	0
PGEN_.00g107810	PGEN_.00g107810	0	0	0	0	0
PGEN_.00g107820	PGEN_.00g107820	0	0	0	0	0
PGEN_.00g107830	PGEN_.00g107830	0	0	0	0	0
PGEN_.00g107840	PGEN_.00g107840	0.934586	0	0	0	0
PGEN_.00g107850	PGEN_.00g107850	0	0	0	0.013642	0
PGEN_.00g107860	PGEN_.00g107860	0	0	0	0	0
PGEN_.00g107870	PGEN_.00g107870	0	0	0	0	0
PGEN_.00g107880	PGEN_.00g107880	0	0	0	0	0
PGEN_.00g107890	PGEN_.00g107890	10.378492	0.6671	0.501407	0.181672	0.110489
PGEN_.00g107900	PGEN_.00g107900	4.659381	0	0	0	0
PGEN_.00g107910	PGEN_.00g107910	1.480627	0	0	0.012295	0
PGEN_.00g107920	PGEN_.00g107920	0	0	0	0	0
PGEN_.00g107930	PGEN_.00g107930	0	0	0.103719	0.107128	0
PGEN_.00g107940	PGEN_.00g107940	1.344788	0	0	0	0
PGEN_.00g107950	PGEN_.00g107950	0	0	0	0	0
PGEN_.00g107960	PGEN_.00g107960	0	0	0	0	0
PGEN_.00g107970	PGEN_.00g107970	0.374747	0	0	0	0.33711
PGEN_.00g107980	PGEN_.00g107980	0	0	0	0	0
PGEN_.00g107990	PGEN_.00g107990	0.247133	0	0.055577	0.076049	0
PGEN_.00g108000	PGEN_.00g108000	0	0	0	0	0
PGEN_.00g108010	PGEN_.00g108010	0	0	0.349227	0	0
PGEN_.00g108020	PGEN_.00g108020	0	0	0	0	0
PGEN_.00g108030	PGEN_.00g108030	0	0	0	0	0
PGEN_.00g108040	PGEN_.00g108040	3.313117	0	0.675554	0.186007	0
PGEN_.00g108050	PGEN_.00g108050	1.183385	0	0.407721	0	0
PGEN_.00g108060	PGEN_.00g108060	0	0	0	0	0
PGEN_.00g108070	PGEN_.00g108070	0	0	0	0	0
PGEN_.00g108080	PGEN_.00g108080	1.834975	6.208871	3.085075	0	0
PGEN_.00g108090	PGEN_.00g108090	0	0	0	0	0
PGEN_.00g108100	PGEN_.00g108100	0	0	0	0	0
PGEN_.00g108110	PGEN_.00g108110	0	0	0	0	0
PGEN_.00g108120	PGEN_.00g108120	0	0	0	0	0
PGEN_.00g108130	PGEN_.00g108130	3.317392	0.366206	0.549206	0.1216	0.073606
PGEN_.00g108140	PGEN_.00g108140	0	0	0	0	0
PGEN_.00g108150	PGEN_.00g108150	0	0	0	0	0
PGEN_.00g108160	PGEN_.00g108160	48.913732	23.563518	17.762598	14.133363	0.600052
PGEN_.00g108170	PGEN_.00g108170	0	0	0	0	0
PGEN_.00g108180	PGEN_.00g108180	0	0	0	0	0
PGEN_.00g108190	PGEN_.00g108190	0	0	0	0	0
PGEN_.00g108200	PGEN_.00g108200	0	0	1.5073	0.350471	4.141264
PGEN_.00g108210	PGEN_.00g108210	0	356.908446	2.12462	8.260388	16.388458
PGEN_.00g108220	PGEN_.00g108220	0.476529	138.938814	2.768752	12.472723	6.924332
PGEN_.00g108230	PGEN_.00g108230	0	0	0	0	0
PGEN_.00g108240	PGEN_.00g108240	0.099802	0	0.044923	0	0
PGEN_.00g108250	PGEN_.00g108250	0	0	0	6.592482	9.335673
PGEN_.00g108260	PGEN_.00g108260	2.118687	1.43156	0.279978	0.144449	0
PGEN_.00g108270	PGEN_.00g108270	0.886112	0	0.415295	3.063902	1.448835
PGEN_.00g108280	PGEN_.00g108280	0	0	0	0	0
PGEN_.00g108290	PGEN_.00g108290	0	0	0	0	0
PGEN_.00g108300	PGEN_.00g108300	26.573011	3.667489	7.284745	4.607066	0
PGEN_.00g108310	PGEN_.00g108310	0	0	0	0	0
PGEN_.00g108320	PGEN_.00g108320	0	0	0	0	0
PGEN_.00g108330	PGEN_.00g108330	0	0	0	0	0
PGEN_.00g108340	PGEN_.00g108340	3.443923	2.848221	5.766723	0.640919	0.946877
PGEN_.00g108350	PGEN_.00g108350	0	0	0	0.345783	0
PGEN_.00g108360	PGEN_.00g108360	0	0	0	0	0
PGEN_.00g108370	PGEN_.00g108370	0	0	0	0	0
PGEN_.00g108380	PGEN_.00g108380	0	0	0	0	0
PGEN_.00g108390	PGEN_.00g108390	0	0	0	0	0
PGEN_.00g108400	PGEN_.00g108400	0	0	0	0	0
PGEN_.00g108410	PGEN_.00g108410	0.511346	0	0	0	0
PGEN_.00g108420	PGEN_.00g108420	1.010445	0	0.892002	0.153491	0
PGEN_.00g108430	PGEN_.00g108430	0.375769	0	0	0.464272	0
PGEN_.00g108440	PGEN_.00g108440	0	0	0.06382	0.117133	0.288479
PGEN_.00g108450	PGEN_.00g108450	7.110189	5.73113	6.037035	9.716989	6.926894
PGEN_.00g108460	PGEN_.00g108460	4.415612	2.882127	2.854507	3.053447	2.117741
PGEN_.00g108470	PGEN_.00g108470	0	0	0	0	0
PGEN_.00g108480	PGEN_.00g108480	0	0	0	0	0
PGEN_.00g108490	PGEN_.00g108490	0.437759	0	0.310006	0.43221	1.050719
PGEN_.00g108500	PGEN_.00g108500	1.53143	0	0.257758	1.091988	0.688795
PGEN_.00g108510	PGEN_.00g108510	17.244116	26.171278	12.330526	3.235322	6.587442
PGEN_.00g108520	PGEN_.00g108520	579.459571	399.091865	573.685967	532.188282	448.003017
PGEN_.00g108530	PGEN_.00g108530	0	0	0	0	0
PGEN_.00g108540	PGEN_.00g108540	0	0	0	0	0
PGEN_.00g108550	PGEN_.00g108550	0	0	0	3.501269	0.170509
PGEN_.00g108560	PGEN_.00g108560	61.110469	8.644765	0.910602	75.234342	0.967294
PGEN_.00g108570	PGEN_.00g108570	0	0	0	0	0
PGEN_.00g108580	PGEN_.00g108580	24.522012	5.071396	20.563274	18.179481	17.30197
PGEN_.00g108590	PGEN_.00g108590	0	0	0	11.194696	46.402549
PGEN_.00g108600	PGEN_.00g108600	30.750988	9.699648	9.191842	8.46344	3.279217
PGEN_.00g108610	PGEN_.00g108610	18.73965	6.646336	5.123788	6.637805	2.875189
PGEN_.00g108620	PGEN_.00g108620	2.858857	0	1.3807	4.038066	5.802325
PGEN_.00g108630	PGEN_.00g108630	90.837966	46.878031	36.977624	76.658575	43.586585
PGEN_.00g108640	PGEN_.00g108640	1.241475	9.61252	0.955634	7.024567	9.57253
PGEN_.00g108650	PGEN_.00g108650	0.386201	0	0.516701	3.518602	2.08283
PGEN_.00g108660	PGEN_.00g108660	3.810445	1.437763	0.394009	6.967521	6.455653
PGEN_.00g108670	PGEN_.00g108670	15.859586	15.78737	29.103379	12.715185	3.114674
PGEN_.00g108680	PGEN_.00g108680	15.697873	13.173998	0.04283	1.696606	5.079792
PGEN_.00g108690	PGEN_.00g108690	0.938931	0	0	0.072414	0
PGEN_.00g108700	PGEN_.00g108700	0	0	0	0	0
PGEN_.00g108710	PGEN_.00g108710	0	0	0	0	0
PGEN_.00g108720	PGEN_.00g108720	0	0	0	0	0
PGEN_.00g108730	PGEN_.00g108730	0.751538	0	0	0	0
PGEN_.00g108740	PGEN_.00g108740	0	0	0	0	0
PGEN_.00g108750	PGEN_.00g108750	0	0	0	0	0
PGEN_.00g108760	PGEN_.00g108760	0.794375	0	0	0	0
PGEN_.00g108770	PGEN_.00g108770	4.046107	0	6.974189	3.262146	2.782547
PGEN_.00g108780	PGEN_.00g108780	9.538955	5.492189	1.86441	13.063742	12.069362
PGEN_.00g108790	PGEN_.00g108790	18.870946	20.064947	25.951292	13.278143	28.237087
PGEN_.00g108800	PGEN_.00g108800	0.246135	4.016898	3.641803	10.85904	11.671299
PGEN_.00g108810	PGEN_.00g108810	1.258505	0	5.284771	28.324422	43.305553
PGEN_.00g108820	PGEN_.00g108820	81.468781	76.639551	84.347378	281.739984	1.034151
PGEN_.00g108830	PGEN_.00g108830	208.408326	151.245934	150.175615	1227.97554	3.611783
PGEN_.00g108840	PGEN_.00g108840	6.232763	17.13668	10.100513	36.833878	21.708361
PGEN_.00g108850	PGEN_.00g108850	0	0	0	0	0
PGEN_.00g108860	PGEN_.00g108860	48.741367	82.15067	93.790981	385.409335	0.314186
PGEN_.00g108870	PGEN_.00g108870	0	0	0	0	0
PGEN_.00g108880	PGEN_.00g108880	0	0	0	0	3.208504
PGEN_.00g108890	PGEN_.00g108890	4.97274	0	0.031118	5.813975	5.967588
PGEN_.00g108900	PGEN_.00g108900	0	2.556342	0.084704	5.585579	0.226337
PGEN_.00g108910	PGEN_.00g108910	0	0	0.079399	83.528611	91.191142
PGEN_.00g108920	PGEN_.00g108920	0	0.815537	0	0.061422	0.300108
PGEN_.00g108930	PGEN_.00g108930	29.151667	8.738998	11.827726	17.134104	0.688345
PGEN_.00g108940	PGEN_.00g108940	0.542357	0	0.060962	0.313051	0
PGEN_.00g108950	PGEN_.00g108950	0	1.07973	0	5.258765	16.701364
PGEN_.00g108960	PGEN_.00g108960	0	0	0	0	0.059648
PGEN_.00g108970	PGEN_.00g108970	1.628855	0	27.302174	3.654321	15.303897
PGEN_.00g108980	PGEN_.00g108980	557.854727	537.510739	341.456309	405.35486	507.260781
PGEN_.00g108990	PGEN_.00g108990	4.583299	7.59985	5.011276	4.393008	2.23513
PGEN_.00g109000	PGEN_.00g109000	4.248903	5.872404	4.037385	4.549668	3.906565
PGEN_.00g109010	PGEN_.00g109010	0	0	0	0	0
PGEN_.00g109020	PGEN_.00g109020	0	0	0.818435	0	0
PGEN_.00g109030	PGEN_.00g109030	0	0	0	0	0
PGEN_.00g109040	PGEN_.00g109040	0	0	0	0.035067	0.820526
PGEN_.00g109050	PGEN_.00g109050	0	0	0	0.185793	6579.028431
PGEN_.00g109060	PGEN_.00g109060	0.146529	29.07688	0.600112	3.577212	4.970555
PGEN_.00g109070	PGEN_.00g109070	0	2.072086	0	0.184401	3.916429
PGEN_.00g109080	PGEN_.00g109080	0.217411	40.961364	1.258783	7.616244	2.478258
PGEN_.00g109090	PGEN_.00g109090	0.056285	0	0.482029	16.205387	17.191784
PGEN_.00g109100	PGEN_.00g109100	0	0	0.036542	6.305416	5.081775
PGEN_.00g109110	PGEN_.00g109110	0.202996	0	0.122085	8.430533	4.646438
PGEN_.00g109120	PGEN_.00g109120	0.203135	0	0	1.540091	4.040916
PGEN_.00g109130	PGEN_.00g109130	10337.303835	8646.851001	8471.569956	11607.872555	7621.506395
PGEN_.00g109140	PGEN_.00g109140	0.493557	5.777207	3.060245	1.713494	2.628845
PGEN_.00g109150	PGEN_.00g109150	12.687764	6.990638	9.022774	12.008961	1.492651
PGEN_.00g109160	PGEN_.00g109160	0.8417	0	1.209752	0.829998	0.706717
PGEN_.00g109170	PGEN_.00g109170	15.258529	0	0.270211	6.785606	0.479776
PGEN_.00g109180	PGEN_.00g109180	10.424894	1.485088	0.217265	5.609496	0.231634
PGEN_.00g109190	PGEN_.00g109190	1.750119	6.324078	0.864486	0.350616	0.734703
PGEN_.00g109200	PGEN_.00g109200	0	0	0	0	0
PGEN_.00g109210	PGEN_.00g109210	0	0	0	0	0
PGEN_.00g109220	PGEN_.00g109220	17.498056	0	0.058288	11.110395	47.814323
PGEN_.00g109230	PGEN_.00g109230	5.816536	0	0	2.209562	19.030337
PGEN_.00g109240	PGEN_.00g109240	0	0	0	0	0
PGEN_.00g109250	PGEN_.00g109250	0	0	0	0.065685	0
PGEN_.00g109260	PGEN_.00g109260	8.686793	1.992659	3.820454	0.47018	3.37469
PGEN_.00g109270	PGEN_.00g109270	0	0	0	0	0
PGEN_.00g109280	PGEN_.00g109280	0	0	0	0	0
PGEN_.00g109290	PGEN_.00g109290	0	0	0	0.039481	0
PGEN_.00g109300	PGEN_.00g109300	7.73925	0	0	3.887484	0
PGEN_.00g109310	PGEN_.00g109310	0	0	0.401517	114.04278	19.178846
PGEN_.00g109320	PGEN_.00g109320	0.087581	1.506297	0	0	0.10509
PGEN_.00g109330	PGEN_.00g109330	8.560216	10.228659	5.497084	2.535369	1.248616
PGEN_.00g109340	PGEN_.00g109340	2.694495	4.882457	1.811153	2.564716	3.55738
PGEN_.00g109350	PGEN_.00g109350	0	0	0	0	0
PGEN_.00g109360	PGEN_.00g109360	0.722126	6.176306	5.640937	0.278847	0
PGEN_.00g109370	PGEN_.00g109370	0	0	0	0	1.973235
PGEN_.00g109380	PGEN_.00g109380	1.04717	0	0.353168	0.886377	2.669513
PGEN_.00g109390	PGEN_.00g109390	2.298943	5.975287	0.258338	0.906983	0.430896
PGEN_.00g109400	PGEN_.00g109400	1.730714	0	0.679228	4.005532	3.113538
PGEN_.00g109410	PGEN_.00g109410	0	0	0	0	0
PGEN_.00g109420	PGEN_.00g109420	0	0	0	0	0
PGEN_.00g109430	PGEN_.00g109430	1.212666	0	0	0.861726	0
PGEN_.00g109440	PGEN_.00g109440	0	0	0	0	0
PGEN_.00g109450	PGEN_.00g109450	0	0	0	0	0.248426
PGEN_.00g109460	PGEN_.00g109460	0	0	0	0	0.198144
PGEN_.00g109470	PGEN_.00g109470	2.333074	0.234439	5.479028	3.29123	4.664812
PGEN_.00g109480	PGEN_.00g109480	0	4.211543	0.615898	0.063261	0
PGEN_.00g109490	PGEN_.00g109490	11.094782	11.352574	8.282151	4.247837	1.076379
PGEN_.00g109500	PGEN_.00g109500	0	0	0	0	0
PGEN_.00g109510	PGEN_.00g109510	2.218717	0.876069	2.615503	0.961748	0.307247
PGEN_.00g109520	PGEN_.00g109520	0	0	0	0.029513	0
PGEN_.00g109530	PGEN_.00g109530	0	0	0	0.280931	1.038569
PGEN_.00g109540	PGEN_.00g109540	1.414984	1.049043	0.058006	0.541437	0
PGEN_.00g109550	PGEN_.00g109550	1.81461	0	0.119975	0.955406	0.029509
PGEN_.00g109560	PGEN_.00g109560	0	0	0.401359	0.131257	0.305744
PGEN_.00g109570	PGEN_.00g109570	0	0	0	0	0
PGEN_.00g109580	PGEN_.00g109580	1.042474	1.239178	0.088079	0.310231	0
PGEN_.00g109590	PGEN_.00g109590	0	0	0	0	0
PGEN_.00g109600	PGEN_.00g109600	0	0	0	0	0
PGEN_.00g109610	PGEN_.00g109610	9.238153	5.813365	7.806715	11.972248	7.193017
PGEN_.00g109620	PGEN_.00g109620	0	0	0	0	0
PGEN_.00g109630	PGEN_.00g109630	1.342278	6.034377	3.185714	4.488173	5.360658
PGEN_.00g109640	PGEN_.00g109640	1.166904	0	0.104615	0.404945	0
PGEN_.00g109650	PGEN_.00g109650	0.44587	0	0	0.276223	0
